Brand,Price,Old Price,Discount,Rating,Review Count,Type of Product,Clean Name,Storage,Battery,Screen Size,Color,More Details
DELL,"KSh 21,800","KSh 25,000",,,,Laptops,DELL Latitude 7280,"8GB RAM, 256GB SSD",N/A,N/A,N/A,Core I5 -6300U 6th Gen 2.60GHz
Apple,"KSh 28,900","KSh 40,000",,,,Laptops,"Apple Refurbished MacBook Pro 13"" Core i7 2.8GHz 8GB RAM 256GB SSD (Mid 2012) Laptop Silver + Bag","8GB RAM, 256GB SSD",N/A,"13""",N/A,(6 Months WRTY)
HP,"KSh 8,999","KSh 14,699",,,,Laptops,"HP Chromebook 11 G5 Intel Celeron N3060 -4GB RAM /16GB SSD- 11.6"" - HDMI - Refurb (6 Months WRTY)","4GB RAM, 16GB SSD",N/A,"11.6""",N/A,
Lenovo,"KSh 30,000","KSh 40,000",,,,Laptops,Lenovo BRAND NEW IDEAPAD 1 CELERON 4GB 128SSD  PRO 14'' INCHES (6MONTHS WRTY),N/A,N/A,N/A,N/A,
Lenovo,"KSh 44,000",,,,4 out of 5(1),Laptops,Lenovo X1 Carbon Core I7-8th Gen,"16GB Ram, 512GB SSD",N/A,N/A,N/A,16GB Ram -512GB SSD-14''- Black-Win 11 (6 Months WRTY)
HP,"KSh 17,500","KSh 21,000",,,4.8 out of 5(6),Laptops,HP Refurbished HP 4GB Ram,"4GB Ram, 500GB HDD",N/A,N/A,N/A,"500GB HDD Core I5 EliteBook 8440p Windows 11Pro Installed Activated, Office Basic Software  + FREE MOUSE"
Samsung,"KSh 15,000","KSh 20,000",,,,Laptops,Samsung Chromebook Pro 2018 (XE510C25),N/A,N/A,N/A,N/A,
HP,"KSh 42,000","KSh 55,000",,,,Laptops,HP EliteBook 840 G6 Core I7 8th Gen 16GB RAM 256GB SSD 14 inches 1.8GHz Quad Core Ultra Slim Refurbished Laptop,"16GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 26,999","KSh 45,000",,,4.1 out of 5(10),Laptops,HP SUPER SLIM Refurbished  EliteBook Folio 9470m,"8GB RAM, 500GB HDD",N/A,N/A,N/A,14 Inches Intel Core I7 8GB RAM/ 500GB HDD (1YR WRTY)
DELL,"KSh 19,500","KSh 23,000",,,,Laptops,DELL Latitude 7280,"8GB RAM, 256GB SSD",N/A,"12.5""",N/A,"Core I5 8GB RAM 256GB SSD,  Refurbished"
Apple,"KSh 65,999","KSh 69,999",,,5 out of 5(1),Laptops,"Apple MacBook Pro A1398 2015 15.4"" Retina  Intel Core i7 16GB RAM 256GB SSD Refurbished (6M WRTY)","16GB RAM, 256GB SSD",N/A,"15.4""",N/A,
HP,"KSh 22,499","KSh 30,000",,,1 out of 5(2),Laptops,HP Refurbished Elitebook 820 G3 Core I5,16GB RAM,N/A,"12.5""",N/A,500 GB SSD -
HP,"KSh 74,999","KSh 80,000",,,,Laptops,HP 240 G10,"8GB RAM, 512GB SSD",N/A,"14""",Silver,"Intel Core i5-1335U, Windows 11 Pro,  FHD,  (1YR WRTY)"
Lenovo,"KSh 21,999","KSh 29,000",,,,Laptops,Lenovo Refurbished Thinkpad X280 Intel Core I5 8th Gen,"16GB RAM, 256GB SSD",N/A,N/A,Black,"16GB RAM 256GB SSD, 12.5''"
Acer,"KSh 9,899","KSh 16,500",,,,Laptops,Acer Chromebook Touchscreen - Intel Celeron  4GB RAM 11.6” HDMI - Camera- Wi-Fi Bluetooth Chrome OS Refurb,4GB RAM,N/A,N/A,N/A,
HP,"KSh 25,399","KSh 35,000",,,4 out of 5(4),Laptops,HP Refurbished Elitebook 820 G3 6th Gen,8GB RAM,N/A,"12.5""",N/A,"Core I7 , -SSD 512GB -, Sliver"
Lenovo,"KSh 16,200","KSh 24,400",,,,Laptops,Lenovo Refurbished Thinkpad X250 Intel Core I5 8 GB RAM 500 GB HDD 12.5'' Black,N/A,N/A,N/A,N/A,
HP,"KSh 33,999","KSh 52,000",,,,Laptops,HP Refurbished Elitebook 840 G5 8th Generation Core I5,16GB RAM,N/A,"14""",N/A,512GBGB SSD - Inches Screen Display Windows 10 Pro Installed And Activated Plus Complete Charger
Lenovo,"KSh 92,999","KSh 98,000",,,,Laptops,Lenovo IdeaPad Slim 3,"16GB RAM, 512GB SSD",N/A,"15.6""",N/A,"Intel Core i7-13620H, Windows 11,  FHD, Grey"
HP,"KSh 29,999","KSh 59,998",,,3.5 out of 5(2),Laptops,"HP Refurbished EliteBook 830 G5 Core I5 8GB 256GB SSD 13.3"" 8th Gen Quad Core Ultra Slim Laptop + Bag",256GB SSD,N/A,"13.3""",N/A,
Lenovo,"KSh 25,500","KSh 34,000",,,,Laptops,Lenovo ThinkPad X390 Core I5-8th Gen 16GB Ram 256GB SSD Refurbished -Black-Win 11,"16GB Ram, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 28,000","KSh 35,000",,,5 out of 5(3),Laptops,HP Refurbished EliteBook 840 G3,256GB SSD,N/A,N/A,N/A,"Core I5 6th Gen 8GB,NONTouch"
HP,"KSh 28,999","KSh 40,000",,,,Laptops,"HP EliteBook 830 G6 Core I5-8th Gen-8GB Ram- 256GB SSD- Refurbished- 13.3""-Silver-Win 11  Ultra-Slim  (6 Months WRTY)","8GB Ram, 256GB SSD",N/A,"13.3""",N/A,
Lenovo,"KSh 15,799","KSh 37,000",,,,Laptops,Lenovo Refurbished Thinkpad X260 Intel Core I5 8GB RAM 500GB HDD 12.5'' Black 6months Warranty,"8GB RAM, 500GB HDD",N/A,N/A,N/A,
Lenovo,"KSh 13,999","KSh 20,000",,,,Laptops,"Lenovo 300e Refurbished 8GB 128GB SSD 2nd Gen x360 11.6"" Touchscreen Intel Pentium",128GB SSD,N/A,"11.6""",Black,Windows 10 Pro slim Laptop -
Apple,"KSh 29,999","KSh 49,000",,,3 out of 5(1),Laptops,"Apple Refurbished MacBook Pro 13"" Core I5 8GB RAM","8GB RAM, 512GB SSD",N/A,"13""",N/A,"512GB SSD ( 2012) 2.5GHz- Silver,  (6 Months WRTY)"
Lenovo,"KSh 25,999","KSh 32,000",,,,Laptops,Lenovo Refurbished Thinkpad T470s Core I5,"16GB Ram, 256GB SSD",N/A,N/A,N/A,"7th Generation, 16GB Ram 256GB SSD, 14 INCH (6 Months WRTY)"
HP,"KSh 17,199","KSh 24,000",,,,Laptops,"HP Elitebook 840 G2 Refurbished Intel Core I5 -4GB Ram -500GB HDD-5th Gen-Dos-Black-14""","4GB Ram, 500GB HDD",N/A,"14""",N/A,
HP,"KSh 38,000","KSh 60,000",,,4 out of 5(4),Laptops,HP 16GB Ram,"16GB Ram, 512GB SSD",N/A,N/A,N/A,"512GB SSD Elite-book 840 G4 Intel Core I7 7Th Gen,-Refurbished"
HP,"KSh 19,999","KSh 23,000",,,,Laptops,HP Refurbished 16 GB RAM,500GB HDD,N/A,N/A,N/A,"EliteBook, Intel Core I5, 14 Inch, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad"
HP,"KSh 22,999","KSh 30,000",,,,Laptops,HP ProBook 430 G4,8GB Ram,N/A,"14""",N/A,"7th Gen, Core i5, 256GB-Refurbished- SSD, - Silver-Dos"
HP,"KSh 18,999","KSh 30,000",,,,Laptops,HP EliteBook 820 Core I7 8GB RAM 500GB HDD Slim Ultrabook Laptop Renewed,"8GB RAM, 500GB HDD",N/A,N/A,N/A,
HP,"KSh 26,000","KSh 55,000",,,3.8 out of 5(4),Laptops,HP 16GB,N/A,N/A,N/A,N/A,256 GB SSD 7th Generation  Refurbished EliteBook 840 G4 Intel Core I5  Win 10 Trial
Acer,"KSh 10,299","KSh 20,598",,,3.3 out of 5(4),Laptops,"Acer 11.6"" HD Touchscreen Chromebook C731 – C734T - HD - Intel Celeron Dual-core - 4 GB RAM - 32 GB SSD Flash Memory  - Intel UHD Graphics – Wifi",N/A,N/A,"11.6""",N/A,"HDMI , Bluetooth, Camera Playstore Chrome OS Refurb"
DELL,"KSh 22,999","KSh 28,000",,,,Laptops,DELL REFUBLISHED LATITUDE 7490 COI5 8TH GENERATION 8GBRAM 256GBSSD,"8GBRAM, 256GBSSD",N/A,N/A,N/A,
HP,"KSh 26,999","KSh 40,000",,,2.5 out of 5(4),Laptops,HP Refurbished ProBook X360 11 G2,"8GB RAM, 512GB SSD",N/A,N/A,N/A,"Intel Core I5 7th Gen., 11.6″ HD"
DELL,"KSh 20,599","KSh 30,000",,,,Laptops,DELL  Latitude 7280,"8GB RAM, 256GB SSD",N/A,"12.5""",N/A,"Core I5 -6300U 6th Gen 8GB RAM 256GB SSD,  Refurbished, 6 Months WRTY"
HP,"KSh 34,000","KSh 35,000",,,5 out of 5(1),Laptops,"HP   EliteBook 850 G5 Laptop 39.6 cm (15.6"") Full HD Intel® Core™ i5-8350U 16 GB DDR4-SDRAM 256 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Pro.",N/A,N/A,"15.6""",N/A,
HP,"KSh 16,170","KSh 30,000",,,5 out of 5(1),Laptops,"HP EliteBook 820 G2 Core I5 5th Gen 8GB Ram 500GB HDD 12.5"" 2.3GHz Win 10 REFURBISHED/RENEWED","8GB Ram, 500GB HDD",N/A,"12.5""",N/A,
Samsung,"KSh 15,000","KSh 19,000",,,,Laptops,Samsung Chromebook Plus 2018 XE521QAB,N/A,N/A,N/A,N/A,
HP,"KSh 32,499","KSh 32,999",,,,Laptops,HP EliteBook 840 G5-8th Gen -Core I5,8GB RAM,N/A,"14""",N/A,256GB-SSD-Refurbished-Touch screen- Silver-Win (6 Months WRTY)
HP,"KSh 38,900","KSh 50,000",,,,Laptops,HP Refurbished EliteBook 840 G5 Core I7 16GB 512GB SSD 8th Gen 14 Inch Ultrabook Laptop  (6 Months WRTY),512GB SSD,N/A,N/A,N/A,
HP,"KSh 55,000","KSh 75,000",,,,Laptops,HP EliteBook x360 1040 G7,"16GB RAM, 256GB SSD",N/A,N/A,N/A,"Intel Core i7 10th Gen, 14 Inches FHD Touch Display, Intel UHD Premium Graphics, Windows 11 Pro-REFURBISHED"
HP,"KSh 45,000",,,,,Laptops,HP Elite Dragonfly Notebook PC X360 8th Generation Intel Core I5 8GB Ram 256ssd Touchscreen Display 13,8GB Ram,N/A,N/A,N/A,3 Inch Size
DELL,"KSh 24,799","KSh 60,000",,,,Laptops,DELL Latitude 5300 Refurbished Core i5 -8th Generation 8GB RAM 256GB SSD 6 months Warranty,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 19,999","KSh 39,999",,,3.8 out of 5(4),Laptops,HP Refurbished Elitebook,"16GB RAM, 500gb HDD",N/A,"12.5""",Black,"Core  I5, 16GB RAM 500gb HDD -,   (6 Months WRTY)"
Acer,"KSh 9,999","KSh 17,899",,,,Laptops,Acer Chromebook 11.6” HD Touchscreen - Intel Celeron Storage 16GB / 4GB RAM SSD HDMI Camera Wi-Fi Bluetooth Chrome OS Refurb,4GB RAM,N/A,N/A,N/A,
Asus,"KSh 80,000","KSh 100,000",,,,Laptops,Asus TUF Gaming A15 FA507NUR,N/A,N/A,N/A,N/A,"AMD Ryzen 7 7435HS 3.1GHz, 16GB DDR5-4800, 512 PCIe 4.0 NVMe M.2 SSD, 15.6-inch FHD 16:9, NVIDIA GeForce RTX 4050 Laptop GPU 6GB GDDR6, 720P HD Camera, Windows 11 HOME,UK Backlit Keyboard, Color: Graphite Black, 1 Year Warranty"
HP,"KSh 15,000","KSh 20,000",,,4 out of 5(1),Laptops,HP Refurbished Yoga 11e,"128GB SSD, 4GB RAM",N/A,"11.6""",N/A,"Touchscreen Intel Celeron  128GB SSD storage 4GB RAM,X360 windows 10 pro installed and activated plus complete charger"
HP,"KSh 35,000","KSh 36,000",,,4 out of 5(1),Laptops,"HP Refurbished EliteBook 830 G5 Touchscreen Core I5 8GB RAM 256GB SSD 8th Gen 13.3"" Slim Laptop Windows 11 Pro Office 2021 plus complete charger","8GB RAM, 256GB SSD",N/A,"13.3""",N/A,
HP,"KSh 16,624","KSh 19,000",,,,Laptops,HP Elitebook 4GB RAM,4GB RAM,N/A,N/A,N/A,"128GB Fast SSD  Refurbished  14'' Inches Screen Display, Intel Core I5 Laptop & Bluetooth,Webcam, Windows 11 PRO Activated, Office & Basic Software Installed + Free Bag + Mouse Pad + Charger +  Wireless Mouse +  Extension"
HP,"KSh 26,499","KSh 32,000",,,,Laptops,HP Probook 640 G4 8th Gen Core I5-8GB RAM-512 SSD -Reburbished- 14'' -Silver-Win 10 (6 Months WRTY),8GB RAM,N/A,N/A,N/A,
DELL,"KSh 27,000","KSh 40,000",,,,Laptops,DELL Latitude 7300 Business Laptop (13-inch) 8th gen Intel Core i5,8GB RAM,N/A,N/A,N/A,"256GB Storage, and UHD Graphics 620"
HP,"KSh 17,999","KSh 28,000",,,4 out of 5(18),Laptops,HP Refurbished EliteBook 820,8GB RAM,N/A,"12.5""",N/A,"Intel Core I5, Slim Model , 500HDD, Black- ,  (6 Months WRTY)"
HP,"KSh 24,999","KSh 40,000",,,4.2 out of 5(9),Laptops,HP ProBook 440 G4,8GB Ram,N/A,"14""",N/A,"7th Gen, Core i5, 256GB-Refurbished- SSD, - Silver-Dos"
HP,"KSh 23,500","KSh 35,900",,,,Laptops,HP EliteBook 820 Core I7 8GB RAM 1TB Slim Ultrabook Laptop Refurbished,8GB RAM,N/A,N/A,N/A,
DELL,"KSh 32,600","KSh 46,000",,,,Laptops,DELL Latitude 7490,"16GB RAM, 256GB SSD",N/A,N/A,N/A,"Core I5-8350U, Touchscreen, Windows 10Pro"
Lenovo,"KSh 30,999","KSh 42,000",,,,Laptops,Lenovo ThinkPad T480s,"8GB RAM, 256GB SSD",N/A,N/A,N/A,"Core I7-8th Gen, Refurb Windows 10 Pro"
DELL,"KSh 18,498","KSh 32,000",,,,Laptops,DELL Latitude 7280,"8GB RAM, 256GB SSD",N/A,"12.5""",N/A,"Core I5 8GB RAM 256GB SSD,  Refurbished"
HP,"KSh 40,999","KSh 56,999",,,,Laptops,HP Refurbrished EliteBook X360 1030 G4 Intel Core I5 8th Gen 8GB RAM 256GB SSD 13.3 Inch FHD Touchscreen Display Windows 10 Pro Installed And Activated Plus Complete Charger  (6 Months WRTY),"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 16,999","KSh 27,000",,,4.5 out of 5(4),Laptops,"HP REFURBISHED ELITEBOOK 8440 CORE I5 4GB 500HDD 14"" WINDOWS 10 (6M WRTY)",N/A,N/A,"14""",N/A,
Bluetooth,KSh 499,KSh 950,,,4.5 out of 5(26),Laptops,Bluetooth Adapter USB 5.0 Bluetooth Dongle Bluetooth Receiver Adapter,N/A,N/A,N/A,N/A,
HP,"KSh 39,999","KSh 48,000",,,,Laptops,HP 250 G9,"8GB RAM, 256GB SSD",N/A,"15.6""",N/A,"Intel Celeron,  FHD Display, Windows 11 Pro, Silver +Bag+Woofer (1YR WRTY)"
HP,"KSh 15,999","KSh 31,000",,,4.1 out of 5(8),Laptops,HP Refurbished EliteBook 8460p Core I5,"4GB Ram, 500GB HDD",N/A,N/A,N/A,Windows 10 Trial
HP,"KSh 50,999","KSh 55,000",,,4 out of 5(2),Laptops,HP BRAND NEW SEALED  250 G7 CELERON  4GB 500HDD 15.6 Inches (1YR WRTY),N/A,N/A,N/A,N/A,
HP,"KSh 37,000","KSh 42,000",,,,Laptops,HP ELITE X2 1012 G2 CORE I5 8GB RAM 256GB SSD 7TH GENERATION 2.6GHz TOUCHSCREEN DETACHABLE 2 IN 1 LAPTOP +STYLUS PEN,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 25,500","KSh 40,000",,,,Laptops,HP 8GB Ram 500GB HDD,"8GB Ram, 500GB HDD",N/A,"14""",N/A,"6th Generation, Refurbished EliteBook 840 G3 Intel Core I5,  Inches Screen Display, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension."
Lenovo,"KSh 25,999","KSh 33,000",,,3.8 out of 5(5),Laptops,Lenovo Refurbished THINKPAD T480 - Intel Core I5-8th Gen - 8GB RAM - 256GB SSD - Black,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
